# comparison reference file	(generated with python figs/parse-yaml-out.py /home/jordan/weniger-cp-data/wl-inv-t-256-s1 256 wl-inv-t-256 
#  moves	 gamma	
389882721	1.218315084037797e-06
389882721	1.218315084037797e-06
421696503	1.126402511334081e-06
463292694	1.025269783339169e-06
463292694	1.025269783339169e-06
508249791	9.345798235655349e-07
508249791	9.345798235655349e-07
524448597	9.057131675385147e-07
524448597	9.057131675385147e-07
542147217	8.76145786800193e-07
542147217	8.76145786800193e-07
562341325	8.446827200544082e-07
591647238	8.028432645197272e-07
591647238	8.028432645197272e-07
605666410	7.842601011999328e-07
605666410	7.842601011999328e-07
694889064	6.83562347730371e-07
694889064	6.83562347730371e-07
703437057	6.752558672779731e-07
703437057	6.752558672779731e-07
718220930	6.613563879292685e-07
718220930	6.613563879292685e-07
729326830	6.512855148904915e-07
729326830	6.512855148904915e-07
749894209	6.334226805583986e-07
764395709	6.214058954116918e-07
764395709	6.214058954116918e-07
801709623	5.924838449893472e-07
801709623	5.924838449893472e-07
815039330	5.827939616116439e-07
815039330	5.827939616116439e-07
848352876	5.59908516182127e-07
848352876	5.59908516182127e-07
850529365	5.584757205884362e-07
850529365	5.584757205884362e-07
877287969	5.414413702053173e-07
877287969	5.414413702053173e-07
898666801	5.285607518508965e-07
898666801	5.285607518508965e-07
925319350	5.133362876286982e-07
925319350	5.133362876286982e-07
935261932	5.078791125222447e-07
935261932	5.078791125222447e-07
947783697	5.01169202955809e-07
947783697	5.01169202955809e-07
984372411	4.825409516683418e-07
984372411	4.825409516683418e-07
1000000000	4.75e-07
1054542412	4.504323340577031e-07
1054542412	4.504323340577031e-07
1130072156	4.203271423670047e-07
1130072156	4.203271423670047e-07
1152234341	4.122425300983109e-07
1152234341	4.122425300983109e-07
1197495044	3.966613493558642e-07
1197495044	3.966613493558642e-07
1206716693	3.936300896104369e-07
1206716693	3.936300896104369e-07
1322948038	3.590466037638887e-07
1322948038	3.590466037638887e-07
1333521432	3.561997494765423e-07
1369853903	3.467523061837055e-07
1369853903	3.467523061837055e-07
1397672613	3.398506886247473e-07
1397672613	3.398506886247473e-07
1516931571	3.131321208423844e-07
1516931571	3.131321208423844e-07
1534099815	3.096278321368548e-07
1534099815	3.096278321368548e-07
1540766794	3.082880562131326e-07
1540766794	3.082880562131326e-07
1567886878	3.029555299333272e-07
1567886878	3.029555299333272e-07
1609348817	2.951504328846815e-07
1609348817	2.951504328846815e-07
1692157671	2.80706702537532e-07
1692157671	2.80706702537532e-07
1725899683	2.752187770116184e-07
1725899683	2.752187770116184e-07
1732652482	2.741461458282204e-07
1732652482	2.741461458282204e-07
1769637091	2.684166162744608e-07
1769637091	2.684166162744608e-07
1778279410	2.671121294712624e-07
1781360259	2.666501610778328e-07
1781360259	2.666501610778328e-07
1788407200	2.655994675038213e-07
1788407200	2.655994675038213e-07
1798659847	2.640855083256884e-07
1798659847	2.640855083256884e-07
1807932268	2.627310814721296e-07
1807932268	2.627310814721296e-07
1892306219	2.510164555982997e-07
1892306219	2.510164555982997e-07
1899499852	2.500658262752e-07
1899499852	2.500658262752e-07
1928151864	2.463498902076107e-07
1928151864	2.463498902076107e-07
1935283236	2.454421095393605e-07
1935283236	2.454421095393605e-07
2015334812	2.356928472488471e-07
2015334812	2.356928472488471e-07
2044130945	2.323725890270694e-07
2044130945	2.323725890270694e-07
2067218803	2.297773217381092e-07
2067218803	2.297773217381092e-07
2081276719	2.282252982814439e-07
2081276719	2.282252982814439e-07
2099694580	2.262233776876254e-07
2099694580	2.262233776876254e-07
2104875056	2.256666012768788e-07
2104875056	2.256666012768788e-07
2113948520	2.246979978490678e-07
2113948520	2.246979978490678e-07
2184102475	2.174806381280256e-07
2184102475	2.174806381280256e-07
2214527283	2.144927288303813e-07
2214527283	2.144927288303813e-07
2236686321	2.123677314696646e-07
2236686321	2.123677314696646e-07
2254686022	2.106723487728262e-07
2254686022	2.106723487728262e-07
2288022758	2.07602830146325e-07
2288022758	2.07602830146325e-07
2291353042	2.073010973400231e-07
2291353042	2.073010973400231e-07
2321969329	2.045677322553471e-07
2321969329	2.045677322553471e-07
2355954766	2.016167741651794e-07
2355954766	2.016167741651794e-07
2367187832	2.006600378638648e-07
2367187832	2.006600378638648e-07
2371373706	2.003058390999972e-07
2390773278	1.986804873431415e-07
2390773278	1.986804873431415e-07
2410280414	1.970725054400247e-07
2410280414	1.970725054400247e-07
2422490625	1.960791901929445e-07
2422490625	1.960791901929445e-07
2471800553	1.921676081120288e-07
2471800553	1.921676081120288e-07
2546783820	1.865097446708296e-07
2546783820	1.865097446708296e-07
2606545104	1.822335624544021e-07
2606545104	1.822335624544021e-07
2636837138	1.801400599053607e-07
2636837138	1.801400599053607e-07
2642588282	1.797480156994051e-07
2642588282	1.797480156994051e-07
2656217219	1.788257363149034e-07
2656217219	1.788257363149034e-07
2678877111	1.773130981072465e-07
2678877111	1.773130981072465e-07
2718080074	1.747557051551381e-07
2718080074	1.747557051551381e-07
2728515779	1.74087320167189e-07
2728515779	1.74087320167189e-07
2741839493	1.732413590265548e-07
2741839493	1.732413590265548e-07
2784793256	1.705692151388922e-07
2784793256	1.705692151388922e-07
2840356821	1.672325098340171e-07
2840356821	1.672325098340171e-07
2858688918	1.661600872375859e-07
2858688918	1.661600872375859e-07
2906097840	1.63449417793862e-07
2906097840	1.63449417793862e-07
2969654572	1.599512631801137e-07
2969654572	1.599512631801137e-07
2978229462	1.59490733021296e-07
2978229462	1.59490733021296e-07
3138501602	1.51346107230695e-07
3138501602	1.51346107230695e-07
3160676359	1.50284289198874e-07
3160676359	1.50284289198874e-07
3162277660	1.50208188865996e-07
3206757560	1.48124699517353e-07
3206757560	1.48124699517353e-07
3217766346	1.476179277561504e-07
3217766346	1.476179277561504e-07
3254611164	1.459467739968706e-07
3254611164	1.459467739968706e-07
3289603445	1.443943040374582e-07
3289603445	1.443943040374582e-07
3300908745	1.438997672139525e-07
3300908745	1.438997672139525e-07
3312590395	1.433923133741381e-07
3312590395	1.433923133741381e-07
3342819217	1.420956292175103e-07
3342819217	1.420956292175103e-07
3351257978	1.417378199822968e-07
3351257978	1.417378199822968e-07
3388660574	1.401733781319108e-07
3388660574	1.401733781319108e-07
3407530059	1.393971562321e-07
3407530059	1.393971562321e-07
3455084810	1.374785355847748e-07
3455084810	1.374785355847748e-07
3493366698	1.359719837805587e-07
3493366698	1.359719837805587e-07
3538540505	1.342361347365727e-07
3538540505	1.342361347365727e-07
3560137818	1.33421801144441e-07
3560137818	1.33421801144441e-07
3596339758	1.320787333686619e-07
3596339758	1.320787333686619e-07
3617018302	1.313236374107791e-07
3617018302	1.313236374107791e-07
3756459430	1.264488566564926e-07
3756459430	1.264488566564926e-07
3764544644	1.261772790387979e-07
3764544644	1.261772790387979e-07
3795055077	1.251628738878511e-07
3795055077	1.251628738878511e-07
3803989880	1.248688916070408e-07
3803989880	1.248688916070408e-07
3817048834	1.244416879786768e-07
3817048834	1.244416879786768e-07
3854965150	1.232177157295443e-07
3854965150	1.232177157295443e-07
3924093833	1.210470544831133e-07
3924093833	1.210470544831133e-07
3960960955	1.199203944185307e-07
3960960955	1.199203944185307e-07
3995773536	1.188756058671689e-07
3995773536	1.188756058671689e-07
4016716518	1.182557937239025e-07
4016716518	1.182557937239025e-07
4027236931	1.179468722944128e-07
4027236931	1.179468722944128e-07
4126415594	1.151120116671409e-07
4126415594	1.151120116671409e-07
4203074359	1.130125140381796e-07
4203074359	1.130125140381796e-07
4216965034	1.126402510265633e-07
4219430668	1.125744294372181e-07
4219430668	1.125744294372181e-07
4254533061	1.116456243704343e-07
4254533061	1.116456243704343e-07
4304808227	1.103417330000378e-07
4304808227	1.103417330000378e-07
4326885856	1.097787221128858e-07
4326885856	1.097787221128858e-07
4348084286	1.092435124888009e-07
4348084286	1.092435124888009e-07
4405955135	1.078086329628502e-07
4405955135	1.078086329628502e-07
4427693156	1.072793401133328e-07
4427693156	1.072793401133328e-07
4457108147	1.065713427482602e-07
4457108147	1.065713427482602e-07
4507671909	1.053759034794917e-07
4507671909	1.053759034794917e-07
4588579973	1.035178645234435e-07
4588579973	1.035178645234435e-07
4603685036	1.03178214036274e-07
4603685036	1.03178214036274e-07
4644254386	1.022769126152686e-07
4644254386	1.022769126152686e-07
4650204434	1.02146046854851e-07
4650204434	1.02146046854851e-07
4661408612	1.019005282603189e-07
4661408612	1.019005282603189e-07
4725299513	1.005227284943959e-07
4725299513	1.005227284943959e-07
4734944087	1.003179744622822e-07
4734944087	1.003179744622822e-07
4768216709	9.961795551436209e-08
4768216709	9.961795551436209e-08
4848956630	9.795921808440675e-08
4848956630	9.795921808440675e-08
4857620311	9.778450549631688e-08
4857620311	9.778450549631688e-08
4885636411	9.722377189807627e-08
4885636411	9.722377189807627e-08
4936930167	9.621363558574314e-08
4936930167	9.621363558574314e-08
4996526234	9.506604744067075e-08
4996526234	9.506604744067075e-08
5008257946	9.484335773467368e-08
5008257946	9.484335773467368e-08
5014518896	9.472493969040574e-08
5014518896	9.472493969040574e-08
5018030349	9.465865428547251e-08
5018030349	9.465865428547251e-08
5064790287	9.378473205873924e-08
5064790287	9.378473205873924e-08
5073041545	9.363219200681709e-08
5073041545	9.363219200681709e-08
5077686928	9.354653146902326e-08
5077686928	9.354653146902326e-08
5164394169	9.197593840750075e-08
5164394169	9.197593840750075e-08
5191703671	9.149212476306605e-08
5191703671	9.149212476306605e-08
5197498619	9.139011567287152e-08
5197498619	9.139011567287152e-08
5224242508	9.09222723241928e-08
5224242508	9.09222723241928e-08
5235525010	9.072633577200694e-08
5235525010	9.072633577200694e-08
5377970831	8.832327562321061e-08
5377970831	8.832327562321061e-08
5403661235	8.790336391248628e-08
5403661235	8.790336391248628e-08
5521479559	8.602766612180081e-08
5521479559	8.602766612180081e-08
5537494362	8.577886837404242e-08
5537494362	8.577886837404242e-08
5623413252	8.446827197539919e-08
5651885816	8.40427452825243e-08
5651885816	8.40427452825243e-08
5670765232	8.376294566376787e-08
5670765232	8.376294566376787e-08
5723155253	8.299617588584749e-08
5723155253	8.299617588584749e-08
5734269625	8.283530964939584e-08
5734269625	8.283530964939584e-08
5747409500	8.264592944003729e-08
5747409500	8.264592944003729e-08
5781466368	8.215908729126071e-08
5781466368	8.215908729126071e-08
5808270203	8.177994194461893e-08
5808270203	8.177994194461893e-08
5838117400	8.136184448774532e-08
5838117400	8.136184448774532e-08
5873322944	8.087414986864376e-08
5873322944	8.087414986864376e-08
5881344038	8.076385209417671e-08
5881344038	8.076385209417671e-08
5888046921	8.06719114798304e-08
5888046921	8.06719114798304e-08
5949363650	7.984047167800879e-08
5949363650	7.984047167800879e-08
5955450687	7.975886712266215e-08
5955450687	7.975886712266215e-08
5966221945	7.961487259086537e-08
5966221945	7.961487259086537e-08
6021430992	7.888490304565132e-08
6021430992	7.888490304565132e-08
6047698790	7.854227144801304e-08
6047698790	7.854227144801304e-08
6124560184	7.7556589490443e-08
6124560184	7.7556589490443e-08
6187206466	7.677131878663252e-08
6187206466	7.677131878663252e-08
6322343406	7.513037010125355e-08
6322343406	7.513037010125355e-08
6331819193	7.501793489699225e-08
6331819193	7.501793489699225e-08
6338389245	7.494017512015389e-08
6338389245	7.494017512015389e-08
6366630167	7.460775756412804e-08
6366630167	7.460775756412804e-08
6477870142	7.332657024417394e-08
6477870142	7.332657024417394e-08
6491049070	7.317769360199891e-08
6491049070	7.317769360199891e-08
6541963660	7.260816853880231e-08
6541963660	7.260816853880231e-08
6581080285	7.217660010661912e-08
6581080285	7.217660010661912e-08
6617469063	7.177970844712357e-08
6617469063	7.177970844712357e-08
6647190466	7.145876177756571e-08
6647190466	7.145876177756571e-08
6683760297	7.106777904845022e-08
6683760297	7.106777904845022e-08
6724548059	7.063671726819909e-08
6724548059	7.063671726819909e-08
6740305755	7.047158055814338e-08
6740305755	7.047158055814338e-08
6781453412	7.004398189324316e-08
6781453412	7.004398189324316e-08
6788945617	6.996668213257836e-08
6788945617	6.996668213257836e-08
6805035921	6.980124800431601e-08
6805035921	6.980124800431601e-08
6811129538	6.973879990828623e-08
6811129538	6.973879990828623e-08
6840483643	6.943953451099569e-08
6840483643	6.943953451099569e-08
6857550833	6.926671220783352e-08
6857550833	6.926671220783352e-08
6869327237	6.914796509351386e-08
6869327237	6.914796509351386e-08
6948708855	6.835802303879948e-08
6948708855	6.835802303879948e-08
6980934985	6.804246150703837e-08
6980934985	6.804246150703837e-08
7029872748	6.756879064918175e-08
7029872748	6.756879064918175e-08
7064137669	6.724104515749634e-08
7064137669	6.724104515749634e-08
7252949901	6.549059437657351e-08
7252949901	6.549059437657351e-08
7267978324	6.535517565200707e-08
7267978324	6.535517565200707e-08
7371020258	6.444155400122088e-08
7371020258	6.444155400122088e-08
7408976807	6.411141678176399e-08
7408976807	6.411141678176399e-08
7432408076	6.39093003428893e-08
7432408076	6.39093003428893e-08
7439949690	6.384451774431286e-08
7439949690	6.384451774431286e-08
7498942093	6.334226803049939e-08
7611617795	6.240460474933765e-08
7611617795	6.240460474933765e-08
7625450351	6.229140288582544e-08
7625450351	6.229140288582544e-08
7691498509	6.175649640238395e-08
7691498509	6.175649640238395e-08
7696162832	6.171906836806906e-08
7696162832	6.171906836806906e-08
7741142230	6.136045377892508e-08
7741142230	6.136045377892508e-08
7778198469	6.106812546544188e-08
7778198469	6.106812546544188e-08
7791236430	6.096593323378328e-08
7791236430	6.096593323378328e-08
7798820529	6.09066458490367e-08
7798820529	6.09066458490367e-08
7855480453	6.04673390560851e-08
7855480453	6.04673390560851e-08
7868519180	6.036714013576313e-08
7868519180	6.036714013576313e-08
7890321179	6.020033775864626e-08
7890321179	6.020033775864626e-08
7911147959	6.004185517218437e-08
7911147959	6.004185517218437e-08
7936582985	5.984943405716811e-08
7936582985	5.984943405716811e-08
7967613268	5.961634733298654e-08
7967613268	5.961634733298654e-08
8023548600	5.920073818709093e-08
8023548600	5.920073818709093e-08
8031391075	5.914292998115522e-08
8031391075	5.914292998115522e-08
8080099930	5.878640166768334e-08
8080099930	5.878640166768334e-08
8089075487	5.872117286621633e-08
8089075487	5.872117286621633e-08
8109126427	5.857597662042223e-08
8109126427	5.857597662042223e-08
8115656555	5.852884443555657e-08
8115656555	5.852884443555657e-08
8123227481	5.847429499063169e-08
8123227481	5.847429499063169e-08
8142174785	5.833822197910481e-08
8142174785	5.833822197910481e-08
8147984028	5.829662875721091e-08
8147984028	5.829662875721091e-08
8157145538	5.82311542422795e-08
8157145538	5.82311542422795e-08
8195708960	5.795715810777156e-08
8195708960	5.795715810777156e-08
8212322764	5.783990883580912e-08
8212322764	5.783990883580912e-08
8230349638	5.771322251085149e-08
8230349638	5.771322251085149e-08
8244549193	5.761382325225214e-08
8244549193	5.761382325225214e-08
8519398446	5.575511029455612e-08
8519398446	5.575511029455612e-08
8550157678	5.555453102604174e-08
8550157678	5.555453102604174e-08
8573879583	5.540082472604514e-08
8573879583	5.540082472604514e-08
8604358101	5.520458288977947e-08
8604358101	5.520458288977947e-08
8624220043	5.507744441023883e-08
8624220043	5.507744441023883e-08
8642856517	5.495868166568569e-08
8642856517	5.495868166568569e-08
8658910591	5.48567853898054e-08
8658910591	5.48567853898054e-08
8718616140	5.448112319347965e-08
8718616140	5.448112319347965e-08
8761199715	5.42163191630885e-08
8761199715	5.42163191630885e-08
8778111612	5.411186608184129e-08
8778111612	5.411186608184129e-08
8810303546	5.391414694396728e-08
8810303546	5.391414694396728e-08
8830607712	5.379018245307373e-08
8830607712	5.379018245307373e-08
8870879829	5.354598519609819e-08
8870879829	5.354598519609819e-08
8883416836	5.347041670667361e-08
8883416836	5.347041670667361e-08
8887265805	5.344725930586702e-08
8887265805	5.344725930586702e-08
8910109513	5.331023140702895e-08
8910109513	5.331023140702895e-08
8927540486	5.320614347757773e-08
8927540486	5.320614347757773e-08
8937059411	5.31494732389667e-08
8937059411	5.31494732389667e-08
8948078244	5.308402397112521e-08
8948078244	5.308402397112521e-08
8974142510	5.292984811314301e-08
8974142510	5.292984811314301e-08
8988877047	5.284308568427123e-08
8988877047	5.284308568427123e-08
9061958199	5.241692684616631e-08
9061958199	5.241692684616631e-08
9162783983	5.184013951232315e-08
9162783983	5.184013951232315e-08
9192797514	5.167088683032642e-08
9192797514	5.167088683032642e-08
9205552427	5.159929333592399e-08
9205552427	5.159929333592399e-08
9220689130	5.151458782560648e-08
9220689130	5.151458782560648e-08
9232141800	5.145068287404338e-08
9232141800	5.145068287404338e-08
9241454410	5.139883604100364e-08
9241454410	5.139883604100364e-08
9313102547	5.100341133396091e-08
9313102547	5.100341133396091e-08
9316909773	5.098256949708039e-08
9316909773	5.098256949708039e-08
9407026698	5.049416943836126e-08
9407026698	5.049416943836126e-08
9416040735	5.044583104174517e-08
9416040735	5.044583104174517e-08
9498079324	5.001011086523118e-08
9498079324	5.001011086523118e-08
9549881883	4.973883507874167e-08
9549881883	4.973883507874167e-08
9557067741	4.970143697551092e-08
9557067741	4.970143697551092e-08
9588603979	4.953797247652499e-08
9588603979	4.953797247652499e-08
9624083445	4.935534928749779e-08
9624083445	4.935534928749779e-08
9640229929	4.927268369098668e-08
9640229929	4.927268369098668e-08
9649493833	4.922537992361448e-08
9649493833	4.922537992361448e-08
9656986320	4.918718783066476e-08
9656986320	4.918718783066476e-08
9672249634	4.910956788483568e-08
9672249634	4.910956788483568e-08
9683102439	4.905452596338065e-08
9683102439	4.905452596338065e-08
9720664566	4.886497181081724e-08
9720664566	4.886497181081724e-08
9751003030	4.871293738076092e-08
9751003030	4.871293738076092e-08
9763434558	4.865091246100408e-08
9763434558	4.865091246100408e-08
9814688065	4.83968514184256e-08
9814688065	4.83968514184256e-08
9850102007	4.822285085600536e-08
9850102007	4.822285085600536e-08
9866103785	4.814463848658977e-08
9866103785	4.814463848658977e-08
9925484890	4.785660401121219e-08
9925484890	4.785660401121219e-08
9942566161	4.777438664307823e-08
9942566161	4.777438664307823e-08
9969720299	4.764426541110128e-08
9969720299	4.764426541110128e-08
10000000000	4.75e-08
10022256815	4.739451490497453e-08
10022256815	4.739451490497453e-08
10073827975	4.715188716531562e-08
10073827975	4.715188716531562e-08
10167722703	4.671645892347661e-08
10167722703	4.671645892347661e-08
10178124853	4.666871421409159e-08
10178124853	4.666871421409159e-08
10205812865	4.654210363086057e-08
10205812865	4.654210363086057e-08
10257092439	4.630941983070491e-08
10257092439	4.630941983070491e-08
10280268320	4.620501967598449e-08
10280268320	4.620501967598449e-08
10289117697	4.616528005491626e-08
10289117697	4.616528005491626e-08
10295863747	4.613503166632378e-08
10295863747	4.613503166632378e-08
10335053001	4.596009328196381e-08
10335053001	4.596009328196381e-08
10374959597	4.578331082246816e-08
10374959597	4.578331082246816e-08
10426021943	4.555908309006712e-08
10426021943	4.555908309006712e-08
10450988009	4.545024830101687e-08
10450988009	4.545024830101687e-08
10497763440	4.524773326383891e-08
10497763440	4.524773326383891e-08
10560946996	4.49770271718917e-08
10560946996	4.49770271718917e-08
10570550995	4.493616276244075e-08
10570550995	4.493616276244075e-08
10585734955	4.487170725691006e-08
10585734955	4.487170725691006e-08
10609747935	4.47701493862116e-08
10609747935	4.47701493862116e-08
10626942804	4.469770928109345e-08
10626942804	4.469770928109345e-08
10634596007	4.466554250742964e-08
10634596007	4.466554250742964e-08
10662503576	4.454863687634931e-08
10662503576	4.454863687634931e-08
10696798988	4.440580780594921e-08
10696798988	4.440580780594921e-08
10745364481	4.420510824364283e-08
10745364481	4.420510824364283e-08
10841806404	4.381188727228633e-08
10841806404	4.381188727228633e-08
10861701885	4.373163662832383e-08
10861701885	4.373163662832383e-08
10996581585	4.319524175112097e-08
10996581585	4.319524175112097e-08
11017294574	4.311403283352021e-08
11017294574	4.311403283352021e-08
11061964798	4.293993053439113e-08
11061964798	4.293993053439113e-08
11065821081	4.292496657257313e-08
11065821081	4.292496657257313e-08
11101154852	4.278834106295016e-08
11101154852	4.278834106295016e-08
11113490066	4.274084893036336e-08
11113490066	4.274084893036336e-08
11194251818	4.243249193628243e-08
11194251818	4.243249193628243e-08
11214892918	4.235439459592351e-08
11214892918	4.235439459592351e-08
11281751737	4.210339059688528e-08
11281751737	4.210339059688528e-08
11288325175	4.207887287407097e-08
11288325175	4.207887287407097e-08
11298172354	4.204219807567648e-08
11298172354	4.204219807567648e-08
11313583444	4.198492920931339e-08
11313583444	4.198492920931339e-08
11323306079	4.194887930133112e-08
11323306079	4.194887930133112e-08
11399926028	4.166693703391809e-08
11399926028	4.166693703391809e-08
11481829139	4.136971507323525e-08
11481829139	4.136971507323525e-08
11496124010	4.131827384489044e-08
11496124010	4.131827384489044e-08
11510461041	4.126680923622962e-08
11510461041	4.126680923622962e-08
11522467047	4.122381067027408e-08
11522467047	4.122381067027408e-08
11534017290	4.118252886718189e-08
11534017290	4.118252886718189e-08
11555740695	4.110511065772924e-08
11555740695	4.110511065772924e-08
11560173564	4.108934847476828e-08
11560173564	4.108934847476828e-08
11728668448	4.049905597604288e-08
11728668448	4.049905597604288e-08
11828927374	4.015579646249674e-08
11828927374	4.015579646249674e-08
11837956936	4.012516708482813e-08
11837956936	4.012516708482813e-08
11854331359	4.006974207274646e-08
11854331359	4.006974207274646e-08
11891019538	3.994611214640155e-08
11891019538	3.994611214640155e-08
11907980231	3.988921637301969e-08
11907980231	3.988921637301969e-08
11936590538	3.979360760410127e-08
11936590538	3.979360760410127e-08
11951081533	3.97453568271962e-08
11951081533	3.97453568271962e-08
11956777586	3.972642265723584e-08
11956777586	3.972642265723584e-08
11982226672	3.964204759287164e-08
11982226672	3.964204759287164e-08
11997945101	3.959011280693474e-08
11997945101	3.959011280693474e-08
12006174983	3.956297494185872e-08
12006174983	3.956297494185872e-08
12044235976	3.943795197524449e-08
12044235976	3.943795197524449e-08
12073404466	3.934267267676246e-08
12073404466	3.934267267676246e-08
12096016500	3.926912632766333e-08
12096016500	3.926912632766333e-08
12120474775	3.918988396228067e-08
12120474775	3.918988396228067e-08
12199990205	3.89344574887714e-08
12199990205	3.89344574887714e-08
12215922638	3.888367780935517e-08
12215922638	3.888367780935517e-08
12223831446	3.885852010463005e-08
12223831446	3.885852010463005e-08
12349425124	3.846332887810948e-08
12349425124	3.846332887810948e-08
12386515695	3.834815308002563e-08
12386515695	3.834815308002563e-08
12441910966	3.817741513325663e-08
12441910966	3.817741513325663e-08
12483423115	3.805046064882981e-08
12483423115	3.805046064882981e-08
12564756114	3.780415598124836e-08
12564756114	3.780415598124836e-08
12579391160	3.776017407825007e-08
12579391160	3.776017407825007e-08
12609838119	3.766900062612929e-08
12609838119	3.766900062612929e-08
12633981417	3.759701588296234e-08
12633981417	3.759701588296234e-08
12682707127	3.74525718557973e-08
12682707127	3.74525718557973e-08
12707642566	3.737908093755239e-08
12707642566	3.737908093755239e-08
12726715010	3.732306409209048e-08
12726715010	3.732306409209048e-08
12768849758	3.719990516000869e-08
12768849758	3.719990516000869e-08
12804971419	3.709496760728381e-08
12804971419	3.709496760728381e-08
12828435089	3.702711957495878e-08
12828435089	3.702711957495878e-08
12848499494	3.69692974826995e-08
12848499494	3.69692974826995e-08
12870565617	3.690591494849297e-08
12870565617	3.690591494849297e-08
12933732408	3.672567090580864e-08
12933732408	3.672567090580864e-08
12946759068	3.668871858240098e-08
12946759068	3.668871858240098e-08
13004226839	3.652658523115447e-08
13004226839	3.652658523115447e-08
13048168510	3.640357645871635e-08
13048168510	3.640357645871635e-08
13144837827	3.613585852115511e-08
13144837827	3.613585852115511e-08
13163303850	3.608516565542928e-08
13163303850	3.608516565542928e-08
13225453382	3.591559293131536e-08
13225453382	3.591559293131536e-08
13260550330	3.582053445590293e-08
13260550330	3.582053445590293e-08
13276068496	3.577866445500147e-08
13276068496	3.577866445500147e-08
13298806573	3.571749069306507e-08
13298806573	3.571749069306507e-08
13301993118	3.570893442707012e-08
13301993118	3.570893442707012e-08
13312269315	3.568136947656095e-08
13312269315	3.568136947656095e-08
13335214322	3.561997494231199e-08
13372238111	3.552135372232604e-08
13372238111	3.552135372232604e-08
13389182361	3.54764008132102e-08
13389182361	3.54764008132102e-08
13392550840	3.546747782963802e-08
13392550840	3.546747782963802e-08
13400916929	3.544533575699475e-08
13400916929	3.544533575699475e-08
13441673366	3.533786211480837e-08
13441673366	3.533786211480837e-08
13470368909	3.526258287422527e-08
13470368909	3.526258287422527e-08
13509237159	3.516112674678672e-08
13509237159	3.516112674678672e-08
13535123777	3.509387928961235e-08
13535123777	3.509387928961235e-08
13579863797	3.497825950985862e-08
13579863797	3.497825950985862e-08
13591096155	3.494935173608151e-08
13591096155	3.494935173608151e-08
13698239530	3.467598876189311e-08
13698239530	3.467598876189311e-08
13739046699	3.457299552192169e-08
13739046699	3.457299552192169e-08
13769781244	3.449582760851593e-08
13769781244	3.449582760851593e-08
13782589688	3.446376992660278e-08
13782589688	3.446376992660278e-08
13824400515	3.435953692781158e-08
13824400515	3.435953692781158e-08
13846099206	3.430569093381664e-08
13846099206	3.430569093381664e-08
13957996679	3.40306715156799e-08
13957996679	3.40306715156799e-08
14059199481	3.37857074040331e-08
14059199481	3.37857074040331e-08
14121781828	3.36359820442908e-08
14121781828	3.36359820442908e-08
14203854109	3.344162762830867e-08
14203854109	3.344162762830867e-08
14245672967	3.334345812235997e-08
14245672967	3.334345812235997e-08
14252245978	3.332808041155182e-08
14252245978	3.332808041155182e-08
14321891384	3.316601049849157e-08
14321891384	3.316601049849157e-08
14324760361	3.315936797750665e-08
